Category,Name,MRP,Discount_Percentage,Available_Quantity,Discounted_Selling_Price,weight_In_Gms,Out_Of_Stock,Quantity,Discount_Amount,Discount %,Total Revenue,Price_Per_Gms,MRP Category
Ice Cream & Desserts,Del Monte Original Blend Tomato Ketchup Pouch,12000.0,7.0,0,11100.0,950.0,TRUE,950,900.0,0.9,902500.0,11.68,High
Ice Cream & Desserts,Del Monte Natural Vinegar ,5500.0,3.0,0,5300.0,180.0,TRUE,180,200.0,1.0,32400.0,29.44,High
Ice Cream & Desserts,Del Monte Eggless Mayo,13500.0,6.0,0,12600.0,500.0,TRUE,500,900.0,1.0,250000.0,25.20,High
Ice Cream & Desserts,ITC Master Chef Cheesy Corn Triangles,16000.0,5.0,0,15200.0,320.0,TRUE,320,800.0,1.0,102400.0,47.50,High
Ice Cream & Desserts,Mother's Recipe Mixed Pickle ,11500.0,4.0,0,11000.0,400.0,TRUE,400,500.0,1.0,160000.0,27.50,High
Ice Cream & Desserts,Godrej Yummiez Chicken Breakfast Salami,15000.0,4.0,0,14300.0,250.0,TRUE,250,700.0,1.0,62500.0,57.20,High
Ice Cream & Desserts,Hershey's Cocoa + Almond Spread,29500.0,9.0,0,26600.0,350.0,TRUE,350,2900.0,1.0,122500.0,76.00,High
Ice Cream & Desserts,Maggi Special Masala Spicy Yummy Noodles,7200.0,0.0,0,7200.0,280.0,TRUE,280,0.0,1.0,78400.0,25.71,High
Ice Cream & Desserts,Del Monte Schezwan Sauce,5500.0,0.0,0,5500.0,190.0,TRUE,190,0.0,1.0,36100.0,28.95,High
Ice Cream & Desserts,Yummiez Green Peas,13500.0,0.0,0,13500.0,500.0,TRUE,500,0.0,1.0,250000.0,27.00,High
Ice Cream & Desserts,Yummiez Green Peas,25000.0,0.0,0,25000.0,1000.0,TRUE,1,0.0,1.0,1000.0,25.00,High
Ice Cream & Desserts,Yummiez American Sweet Corn,8500.0,0.0,0,8500.0,400.0,TRUE,400,0.0,1.0,160000.0,21.25,High
Ice Cream & Desserts,Dr Oetker Cucumber & Carrot Sandwich Spread Veg,7900.0,0.0,0,7900.0,250.0,TRUE,250,0.0,1.0,62500.0,31.60,High
Ice Cream & Desserts,Del Monte Pitted Green Olives,25000.0,0.0,0,25000.0,450.0,TRUE,450,0.0,1.0,202500.0,55.56,High
Chocolates & Candies,Maggi 2 Minute Masala Noodles,1200.0,0.0,6,1200.0,70.0,FALSE,70,0.0,0.9,4900.0,17.14,Low
Chocolates & Candies,iD Idli & Dosa Batter ,8000.0,15.0,6,6800.0,1000.0,FALSE,1,1200.0,0.9,1000.0,6.80,High
Chocolates & Candies,iD Malabar Parota ,8000.0,10.0,4,7200.0,400.0,FALSE,400,800.0,1.0,160000.0,18.00,High
Chocolates & Candies,iD Wheat Lachha Paratha,8000.0,12.0,6,7000.0,400.0,FALSE,400,1000.0,1.0,160000.0,17.50,High
Chocolates & Candies,McCain Aloo Tikki,11000.0,4.0,6,10500.0,400.0,FALSE,400,500.0,1.0,160000.0,26.25,High
Chocolates & Candies,McCain Smiles Cripsy Happy Potatoes,12000.0,5.0,6,11400.0,415.0,FALSE,415,600.0,1.0,172225.0,27.47,High
Chocolates & Candies,McCain Veggie Burger Patty,11500.0,3.0,6,11100.0,360.0,FALSE,360,400.0,1.0,129600.0,30.83,High
Chocolates & Candies,McCain Veggie Fingers,11700.0,5.0,6,11100.0,400.0,FALSE,400,600.0,1.0,160000.0,27.75,High
Chocolates & Candies,Amul Delicious Fat Spread - Cholesterol Free,1800.0,5.0,6,1700.0,100.0,FALSE,100,100.0,0.9,10000.0,17.00,Low
Chocolates & Candies,Whiskas Wet  Meal (Adult - Cat Food)  Chicken in Gravy,3500.0,2.0,2,3400.0,85.0,FALSE,85,100.0,1.0,7225.0,40.00,Medium
Chocolates & Candies,McCain Chilli Garlic Potato Bites Crunchy Potato Nuggets,12500.0,5.0,1,11800.0,420.0,FALSE,420,700.0,1.0,176400.0,28.10,High
Chocolates & Candies,Ching's Secret Instant Hot Garlic Noodles,1500.0,0.0,3,1500.0,60.0,FALSE,60,0.0,1.0,3600.0,25.00,Low
Chocolates & Candies,Veeba Eggless Mayonnaise,7900.0,11.0,5,7000.0,250.0,FALSE,250,900.0,1.0,62500.0,28.00,High
Chocolates & Candies,Ching's Secret Instant Schezwan Noodles,1500.0,0.0,6,1500.0,60.0,FALSE,60,0.0,1.0,3600.0,25.00,Low
Chocolates & Candies,Veeba Pasta And Pizza Sauce,7500.0,13.0,5,6500.0,280.0,FALSE,280,1000.0,1.0,78400.0,23.21,High
Chocolates & Candies,Top Ramen  Noodles Curry Veg Pouch,2000.0,0.0,1,2000.0,70.0,FALSE,70,0.0,1.0,4900.0,28.57,Medium
Chocolates & Candies,Saffola Veggie Twist Masala Oats,1500.0,0.0,6,1500.0,38.0,FALSE,38,0.0,1.0,1444.0,39.47,Low
Chocolates & Candies,Unibic Almond & Oats Protein Bar,4000.0,17.0,4,3300.0,30.0,FALSE,30,700.0,1.0,900.0,110.00,High
Chocolates & Candies,Quaker Oats,7900.0,0.0,2,7900.0,400.0,FALSE,400,0.0,0.9,160000.0,19.75,High
Chocolates & Candies,Amul Delicious Fat Spread - Cholesterol Free,8800.0,2.0,2,8600.0,500.0,FALSE,500,200.0,0.9,250000.0,17.20,High
Chocolates & Candies,McCain French Fries,12000.0,5.0,1,11400.0,420.0,FALSE,420,600.0,1.0,176400.0,27.14,High
Chocolates & Candies,Ching's Secret Manchow Instant Soup,1000.0,0.0,1,1000.0,15.0,FALSE,15,0.0,1.0,225.0,66.67,Low
Chocolates & Candies,McCain Potato Cheese Shotz,13000.0,4.0,6,12400.0,250.0,FALSE,250,600.0,1.0,62500.0,49.60,High
Chocolates & Candies,McCain Masala - Fries,12000.0,5.0,3,11400.0,375.0,FALSE,375,600.0,1.0,140625.0,30.40,High
Chocolates & Candies,Ching's Secret Schezwan Fried Rice Masala,1500.0,0.0,6,1500.0,20.0,FALSE,20,0.0,1.0,400.0,75.00,Low
Chocolates & Candies,McCain New Mini Samosa with Cheese Pizza Style Filling,12000.0,1.0,3,11800.0,240.0,FALSE,240,200.0,1.0,57600.0,49.17,High
Chocolates & Candies,McCain Chilli Cheesy Nuggets,13000.0,4.0,1,12400.0,250.0,FALSE,250,600.0,1.0,62500.0,49.60,High
Chocolates & Candies,"Whiskas Adult (+1 Year) Dry Cat Food, Ocean Fish Flavour",43000.0,10.0,6,38700.0,1200.0,FALSE,1,4300.0,1.0,1200.0,32.25,High
Chocolates & Candies,Chings Instant Soup - Hot & Sour,1000.0,0.0,1,1000.0,15.0,FALSE,15,0.0,1.0,225.0,66.67,Low
Chocolates & Candies,Amul Spray Infant Milk Food,19700.0,2.0,6,19300.0,500.0,FALSE,500,400.0,1.0,250000.0,38.60,High
Chocolates & Candies,McCain Smiles - Pudina Chatka,12000.0,5.0,3,11400.0,375.0,FALSE,375,600.0,1.0,140625.0,30.40,High
Chocolates & Candies,McCain French Fries Crisp & Delicious,17500.0,4.0,3,16700.0,750.0,FALSE,750,800.0,1.0,562500.0,22.27,High
Chocolates & Candies,Ferrero Nutella Hazelnut Spread,22000.0,5.0,2,20700.0,180.0,FALSE,180,1300.0,1.0,32400.0,115.00,High
Chocolates & Candies,Lijjat Garlic Papad,6000.0,5.0,5,5700.0,200.0,FALSE,200,300.0,1.0,40000.0,28.50,High
Chocolates & Candies,Switz Samosa Dough Sheets,9000.0,4.0,6,8600.0,50.0,FALSE,50,400.0,1.0,2500.0,172.00,High
Chocolates & Candies,Amul Cheese Spread Creamy,8500.0,5.0,6,8000.0,180.0,FALSE,180,500.0,1.0,32400.0,44.44,High
Chocolates & Candies,Maggi Imli Sauce Pichkoo,2200.0,0.0,6,2200.0,90.0,FALSE,90,0.0,1.0,8100.0,24.44,Medium
Chocolates & Candies,Whiskas Kitten (2-12 months) Dry Cat Food Food Ocean Fish,38500.0,9.0,5,34700.0,1100.0,FALSE,1100,3800.0,1.0,1210000.0,31.55,High
Chocolates & Candies,Chings Instant Soup - Sweet Corn Veg,1000.0,0.0,2,1000.0,15.0,FALSE,15,0.0,1.0,225.0,66.67,Low
Chocolates & Candies,Whiskas Wet  Meal (Kitten - Cat Food)  Chicken in Gravy,3500.0,5.0,2,3300.0,85.0,FALSE,85,200.0,1.0,7225.0,38.82,Medium
Chocolates & Candies,McCain Crazy Fries Masala MixHot 'n' Tangy,12000.0,5.0,6,11400.0,400.0,FALSE,400,600.0,1.0,160000.0,28.50,High
Chocolates & Candies,The Whole Truth Double Cocoa Protein Bar No Sugar,10000.0,10.0,6,9000.0,52.0,FALSE,52,1000.0,1.0,2704.0,173.08,High
Chocolates & Candies,Amul Happy Treats French Fries,6800.0,4.0,1,6500.0,425.0,FALSE,425,300.0,0.9,180625.0,15.29,High
Chocolates & Candies,Ferrero Nutella Hazeulnut Spread,38000.0,6.0,5,35700.0,350.0,FALSE,350,2300.0,1.0,122500.0,102.00,High
Chocolates & Candies,Veeba Chipolte Southwest Dressing,16100.0,7.0,4,14900.0,300.0,FALSE,300,1200.0,1.0,90000.0,49.67,High
Chocolates & Candies,Ching's Secret Manchow Noodles Instant Soup,1500.0,0.0,6,1500.0,20.0,FALSE,20,0.0,1.0,400.0,75.00,Low
Chocolates & Candies,Yoga Bar Breakfast Protein Bar - Blueberry Pie,5000.0,12.0,1,4400.0,50.0,FALSE,50,600.0,1.0,2500.0,88.00,High
Chocolates & Candies,Quaker Oats,19900.0,7.0,6,18400.0,1000.0,FALSE,1,1500.0,0.9,1000.0,18.40,High
Chocolates & Candies,The Whole Truth Mini Protein Bar - Coconut Cocoa No Added Sugar,5500.0,25.0,6,4100.0,27.0,FALSE,27,1400.0,1.0,729.0,151.85,High
Chocolates & Candies,Switz Spring Roll Dough Sheets,9000.0,4.0,6,8600.0,1160.0,FALSE,20,400.0,0.9,23200.0,7.41,High
Chocolates & Candies,Unibic Fruit & Nut Real Cranberries & Almonds Protein Bar,4000.0,17.0,6,3300.0,30.0,FALSE,30,700.0,1.0,900.0,110.00,High
Chocolates & Candies,Ching's Secret Tomato Instant Soup,1000.0,0.0,1,1000.0,16.0,FALSE,15,0.0,1.0,240.0,62.50,Low
Chocolates & Candies,Chef's Basket Durum Wheat Elbow Pasta,16000.0,50.0,6,8000.0,500.0,FALSE,500,8000.0,1.0,250000.0,16.00,High
Chocolates & Candies,Sunfeast Yippee! Mood Masala Noodles,6000.0,28.0,3,4300.0,260.0,FALSE,260,1700.0,1.0,67600.0,16.54,High
Chocolates & Candies,MTR Breakfast Khatta Meetha Poha Mix,2500.0,20.0,6,2000.0,60.0,FALSE,60,500.0,1.0,3600.0,33.33,Medium
Chocolates & Candies,Kellogg's Crunchy Fruit & Nut Breakfast Cereals Muesli,44500.0,9.0,6,40100.0,750.0,FALSE,750,4400.0,1.0,562500.0,53.47,High
Chocolates & Candies,Ching's Secret Chilli Vinegar,5000.0,0.0,4,5000.0,170.0,FALSE,170,0.0,1.0,28900.0,29.41,High
Chocolates & Candies,Ching's Red Chilli Sauce,5500.0,0.0,6,5500.0,200.0,FALSE,200,0.0,1.0,40000.0,27.50,High
Chocolates & Candies,Amul Lite Spread,4000.0,2.0,5,3900.0,100.0,FALSE,100,100.0,1.0,10000.0,39.00,High
Chocolates & Candies,Borges Durum Wheat Fusilli Pasta ,25000.0,0.0,3,25000.0,500.0,FALSE,500,0.0,1.0,250000.0,50.00,High
Chocolates & Candies,The Whole Truth Cranberry Mini Protein Bar No Sugar,5500.0,20.0,6,4400.0,27.0,FALSE,27,1100.0,1.0,729.0,162.96,High
Chocolates & Candies,The Whole Truth Mini Protein Bar - Coffee Cocoa No Added Sugar,5500.0,20.0,6,4400.0,27.0,FALSE,27,1100.0,1.0,729.0,162.96,High
Chocolates & Candies,Maggi Hot & Sweet Tomato Chilli Sauce,11500.0,0.0,1,11500.0,500.0,FALSE,500,0.0,1.0,250000.0,23.00,High
Chocolates & Candies,Sunfeast YiPPee! Noodles - Magic Masala,9600.0,5.0,4,9100.0,540.0,FALSE,540,500.0,0.9,291600.0,16.85,High
Chocolates & Candies,Chef's Basket Durum Wheat Fusilli Pasta,16000.0,50.0,6,8000.0,500.0,FALSE,500,8000.0,1.0,250000.0,16.00,High
Chocolates & Candies,Top Ramen Chicken Noodles,6000.0,10.0,1,5400.0,280.0,FALSE,280,600.0,1.0,78400.0,19.29,High
Chocolates & Candies,Veeba Cheese and Chilli Sandwich Spread,8900.0,11.0,6,7900.0,275.0,FALSE,275,1000.0,1.0,75625.0,28.73,High
Chocolates & Candies,Ching’s Secret Chowmein Hakka Noodles Masala ,4400.0,0.0,2,4400.0,60.0,FALSE,60,0.0,1.0,3600.0,73.33,High
Chocolates & Candies,Safal Frozen - Mixed Vegetables,11000.0,4.0,2,10500.0,1000.0,FALSE,1,500.0,0.9,1000.0,10.50,High
Chocolates & Candies,MTR 3 Min Poha,2500.0,0.0,6,2500.0,60.0,FALSE,60,0.0,1.0,3600.0,41.67,Medium
Chocolates & Candies,Ching's Manchurian Instant Noodles,1500.0,0.0,5,1500.0,60.0,FALSE,60,0.0,1.0,3600.0,25.00,Low
Chocolates & Candies,The Whole Truth Peanut Cocoa Mini Protein Bar No Sugar ,5500.0,25.0,6,4100.0,27.0,FALSE,27,1400.0,1.0,729.0,151.85,High
Chocolates & Candies,Gits Pav Bhaji Ready to Eat,11000.0,22.0,6,8500.0,300.0,FALSE,300,2500.0,1.0,90000.0,28.33,High
Chocolates & Candies,McCain New Mini Samosa with Cheese Corn Style Filling,12000.0,1.0,2,11800.0,240.0,FALSE,240,200.0,1.0,57600.0,49.17,High
Chocolates & Candies,Lijjat Udad Mini Papad,6000.0,6.0,6,5600.0,200.0,FALSE,200,400.0,1.0,40000.0,28.00,High
Chocolates & Candies,McCain Herb & Garlic Crazy Fries Masala Mix ,12000.0,5.0,5,11400.0,400.0,FALSE,400,600.0,1.0,160000.0,28.50,High
Chocolates & Candies,Yoga Bar Multigrain Energy Bar Nuts And Seeds,4000.0,12.0,4,3500.0,38.0,FALSE,38,500.0,1.0,1444.0,92.11,High
Chocolates & Candies,"Ching's Secret Sauce, Green Chilli",5500.0,0.0,5,5500.0,190.0,FALSE,190,0.0,1.0,36100.0,28.95,High
Chocolates & Candies,Veeba Pizza Topping,7500.0,6.0,4,7000.0,280.0,FALSE,280,500.0,1.0,78400.0,25.00,High
Chocolates & Candies,Switz Paratha Puff,11000.0,4.0,6,10500.0,400.0,FALSE,400,500.0,1.0,160000.0,26.25,High
Chocolates & Candies,"New Kellogg's Muesli with 21% Fruit, Nut & Seeds",32500.0,6.0,6,30500.0,500.0,FALSE,500,2000.0,1.0,250000.0,61.00,High
Chocolates & Candies,The Whole Truth Double Cocoa Mini Protein Bar No Sugar,5500.0,20.0,5,4400.0,27.0,FALSE,27,1100.0,1.0,729.0,162.96,High
Chocolates & Candies,Sunfeast Yippee Tricolor Pasta Seasoning,2800.0,17.0,1,2300.0,65.0,FALSE,65,500.0,1.0,4225.0,35.38,Medium
Chocolates & Candies,Wingreens Cheesy Chipotle Sauce,9900.0,49.0,1,5000.0,130.0,FALSE,130,4900.0,1.0,16900.0,38.46,High
Chocolates & Candies,Maggi Rich Tomato Ketchup,10500.0,4.0,2,10000.0,500.0,FALSE,500,500.0,1.0,250000.0,20.00,High
Chocolates & Candies,The Whole Truth Dark Chocolate Peanut Butter - Creamy,23500.0,25.0,6,17400.0,325.0,FALSE,325,6100.0,1.0,105625.0,53.54,High
Chocolates & Candies,Godrej Yummiez Chicken Nuggets,32500.0,9.0,1,29300.0,500.0,FALSE,500,3200.0,1.0,250000.0,58.60,High
Chocolates & Candies,Go Cheese  Spread Plain,9900.0,5.0,6,9400.0,200.0,FALSE,200,500.0,1.0,40000.0,47.00,High
Chocolates & Candies,Kellogg's Real Almond & Honey Corn Flakes,17500.0,9.0,6,15800.0,300.0,FALSE,300,1700.0,1.0,90000.0,52.67,High
Chocolates & Candies,The Whole Truth Vegan Almond Choco Fudge Energy Bar No Sugar,6000.0,20.0,6,4800.0,40.0,FALSE,40,1200.0,1.0,1600.0,120.00,High
Chocolates & Candies,Prasuma Vegetable Momos,27000.0,0.0,5,27000.0,24.0,FALSE,24,0.0,1.0,576.0,1125.00,High
Chocolates & Candies,MTR Upma,5000.0,10.0,6,4500.0,160.0,FALSE,160,500.0,1.0,25600.0,28.13,High
Chocolates & Candies,Ching's Schezwan Masala Instant Noodles,6000.0,0.0,1,6000.0,240.0,FALSE,240,0.0,1.0,57600.0,25.00,High
Chocolates & Candies,The Whole Truth Cranberry Protein Bar No Sugar,10000.0,26.0,6,7400.0,52.0,FALSE,52,2600.0,1.0,2704.0,142.31,High
Chocolates & Candies,Saffola Yummy Masala Noodles ,2000.0,0.0,2,2000.0,46.0,FALSE,46,0.0,1.0,2116.0,43.48,Medium
Chocolates & Candies,Veeba English Mustard,7400.0,6.0,2,6900.0,300.0,FALSE,300,500.0,1.0,90000.0,23.00,High
Chocolates & Candies,Dabur Hommade Tamarind Paste,4800.0,6.0,6,4500.0,200.0,FALSE,200,300.0,1.0,40000.0,22.50,High
Chocolates & Candies,Yoga Bar Breakfast Muesli - Almond Caramel (No Added Sugar),32500.0,4.0,6,30900.0,400.0,FALSE,400,1600.0,1.0,160000.0,77.25,High
Chocolates & Candies,The Whole Truth Mini Protein Bar - Peanut Butter No Added Sugar,5500.0,25.0,6,4100.0,27.0,FALSE,27,1400.0,1.0,729.0,151.85,High
Chocolates & Candies,ITC Master Chef Crispy Chicken Fries ,17000.0,4.0,3,16200.0,280.0,FALSE,280,800.0,1.0,78400.0,57.86,High
Chocolates & Candies,Kelloggs Corn Flakes,9900.0,13.0,6,8600.0,250.0,FALSE,250,1300.0,1.0,62500.0,34.40,High
Chocolates & Candies,Nissin Cup Noodles Tangy Tomato,5000.0,10.0,2,4500.0,70.0,FALSE,70,500.0,1.0,4900.0,64.29,High
Chocolates & Candies,Smith & Jones White Pasta Sauce Mix,4000.0,0.0,3,4000.0,46.0,FALSE,46,0.0,1.0,2116.0,86.96,High
Chocolates & Candies,Sunfeast Yippee! Pasta Treat - Sour Cream Onion,2800.0,10.0,1,2500.0,65.0,FALSE,65,300.0,1.0,4225.0,38.46,Medium
Chocolates & Candies,Mothers Recipe Tamrind Date Chutney ,5500.0,9.0,2,5000.0,200.0,FALSE,200,500.0,1.0,40000.0,25.00,High
